Zone,Districts,Altitude (m),Annual rainfall (mm),Crops grown,Recommended Crops,Vegitables,Floriculture
Cauvery Delta Zone,Tiruchi,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Tiruchi,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Perambalur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Pudukottai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Thanjavur,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Nagapattinam,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
Cauvery Delta Zone,Mayiladuthurai,100-200,984,"Rice, Cumbu, Maize, Cholam, Ragi, Black Gram, Green Gram, Coconut, Gingelly, Castor, Groundnut, Banana, Onion, Cashew, Betel vine, Citrus, Jack and other Vegetables.",,,
